Beta,Gamma,Rho,k,Eta,N,loglik,loglik.se
3.0321917421969897,2,0.04718564878006099,10,0.733076923076923,38000,-104.32605316171788,0.02081353614147681
3.627625334936075,2,0.05615897312151226,10,0.6125641025641025,38000,-104.32650745775976,0.02653206133665122
3.4021994103886044,2,0.05309042741096703,10,0.6510982893909197,38000,-104.32652893183143,0.02079610537055821
4.104682245118734,2,0.06520545293492716,10,0.5395196584548761,38000,-104.32896347962748,0.01885491994940668
3.813744519928676,2,0.05976516433094057,10,0.5807110510214871,38000,-104.3290377304603,0.02858061958010331
3.4948846086247376,2,0.05415136771391588,10,0.6366666666666666,38000,-104.32954185015248,0.03108648052058892
3.788570241431336,2,0.05683439381032208,10,0.5884615384615384,38000,-104.33030430606044,0.0352527382473466
3.934716830603048,2,0.05965383249271263,10,0.5643589743589743,38000,-104.33232619324856,0.03424344839551562
3.125490423505749,2,0.04851991666406256,10,0.7089743589743589,38000,-104.33286959683112,0.02697879295579151
3.496868119451988,2,0.05481987807848805,10,0.6346442455162613,38000,-104.33304603208217,0.02715455317678139
3.6295099614805113,2,0.05585596351507161,10,0.6125641025641025,38000,-104.3333422288874,0.02724269142790776
3.4917480728061516,2,0.05437697793050963,10,0.6366666666666666,38000,-104.33527109880905,0.01571437153840183
4.101519904051009,2,0.06520545293492716,10,0.5402564102564102,38000,-104.33592496807348,0.02934369253408281
4.094246035595863,2,0.06549390920105794,10,0.5402564102564102,38000,-104.33754952788392,0.0403740815777396
4.121948447929002,2,0.06401221947911111,10,0.5402564102564102,38000,-104.33878496266348,0.04069537746908994
4.019958843265597,2,0.06202932476881365,10,0.5533766991242111,38000,-104.33907429429172,0.03349181384841149
3.4771515969886786,2,0.05460409743178558,10,0.6366666666666666,38000,-104.33924929314132,0.0297111480917761
3.7265341717705174,2,0.0586300894189312,10,0.5946842765360184,38000,-104.3392515233172,0.0428130069590211
3.2339440953114575,2,0.05033810179093843,10,0.6879078024053542,38000,-104.3401354905678,0.02274621025163739
3.385129577818341,2,0.05346607071911483,10,0.6549738520612816,38000,-104.3413806010412,0.02262366375986141
4.698328227670809,2,0.07063889774612153,10,0.47545210130912974,38000,-104.3424903080929,0.01833891264031133
3.694222448322075,2,0.05845456757918624,10,0.6014180566765638,38000,-104.3428170663257,0.03629078467635244
3.629742716300528,2,0.0555626617944562,10,0.6125641025641025,38000,-104.344154121437,0.04280340407936999
4.550667732791832,2,0.07121038129292367,10,0.48774057460628945,38000,-104.3441794923211,0.03539267577258354
3.823631447758351,2,0.0606483215174281,10,0.5797259946777887,38000,-104.34525840484098,0.03212544592301742
3.474318793241478,2,0.05393281166617899,10,0.6367187020817049,38000,-104.3453658801692,0.02971820519042753
3.5436353594657057,2,0.05562778726854914,10,0.6287526975494208,38000,-104.3456156785478,0.04847161910754612
3.0794496060054812,2,0.04824964188014291,10,0.7212374631503984,38000,-104.34594871934024,0.01767520577297911
3.3536380170120283,2,0.05163647542613128,10,0.6607692307692307,38000,-104.3463645846109,0.03603218449267314
3.3658742087944127,2,0.05254762572301362,10,0.6607692307692307,38000,-104.34637224309668,0.0264946020141496
4.275581223343573,2,0.06660569511876949,10,0.5161538461538461,38000,-104.34743692096198,0.03199068098962859
3.939359505394582,2,0.06152240532458432,10,0.5643589743589743,38000,-104.34751075987228,0.0538436515773755
4.099075288488676,2,0.06386406969805528,10,0.5402564102564102,38000,-104.3475614654699,0.03329913897264058
4.067063246438423,2,0.0631537113583676,10,0.5474428198802697,38000,-104.34813976124089,0.04042810031739984
4.28494818577524,2,0.06776298128327918,10,0.5161538461538461,38000,-104.34898391152178,0.03570630084925881
3.793683230664212,2,0.05768132491972087,10,0.5882698684247798,38000,-104.35018418697469,0.02289468079287357
4.642109873953959,2,0.07114711801113908,10,0.4802141297642933,38000,-104.35063912081748,0.02608202299040464
3.4789964238851563,2,0.05479721748714582,10,0.6366666666666666,38000,-104.35103363792088,0.03275861121222179
3.6315188718625255,2,0.05621077128940362,10,0.6125641025641025,38000,-104.35163932307611,0.03152398518724354
3.3599433337019615,2,0.05237677258722431,10,0.66062189526195,38000,-104.3527031121663,0.04195632119407664
3.3815507172022894,2,0.05437697793050963,10,0.6547595835845899,38000,-104.3530025302138,0.01864132064975514
4.289761299069788,2,0.0672139055186863,10,0.5161538461538461,38000,-104.35332976457164,0.03199108861358971
3.4832346585518623,2,0.05370560277999769,10,0.6366666666666666,38000,-104.35346007142226,0.01946514875003312
3.24445515093476,2,0.05025341598596523,10,0.6848717948717948,38000,-104.35370478004408,0.02713846524581459
4.523302844030473,2,0.07009382592702264,10,0.4920512820512819,38000,-104.35392760779456,0.04368456227420786
3.2151560618810726,2,0.04919635651051092,10,0.691329030404304,38000,-104.35450044961009,0.03200627178039107
4.084598956628923,2,0.06483529702850577,10,0.5402564102564102,38000,-104.354970039408,0.02797932543577352
4.164722730760025,2,0.06520069115279302,10,0.5327707028907638,38000,-104.35576636619128,0.03330417329362434
3.6470902593070873,2,0.05593158368660098,10,0.6125641025641025,38000,-104.35637725848174,0.02825365891659954
3.3550540566145495,2,0.05335708637156598,10,0.6607692307692307,38000,-104.35678029090344,0.02794963634847884
3.0329154136038237,2,0.04651714275896031,10,0.733076923076923,38000,-104.35710151846384,0.02556469956825537
3.775523054238848,2,0.05917767136305464,10,0.5884615384615384,38000,-104.357172968003,0.04381701535324639
3.936191081911998,2,0.06158194726332473,10,0.5643589743589743,38000,-104.35740052516256,0.02779229664655936
3.7830856980019174,2,0.05779012960837753,10,0.5884615384615384,38000,-104.357435084544,0.03257627777750797
4.726464045209145,2,0.07347971909095675,10,0.46794871794871784,38000,-104.3579971746638,0.03262015282151474
3.789185044021511,2,0.05768906565531261,10,0.5884615384615384,38000,-104.35834325777836,0.01937914886014864
3.5196016935626773,2,0.05515044980228126,10,0.6282092372501324,38000,-104.35875410012558,0.02561464019495395
4.104230087431316,2,0.06332556135818132,10,0.5402564102564102,38000,-104.35906209395353,0.02822964169292376
3.5747940275951926,2,0.05555668598698397,10,0.6236692940102393,38000,-104.3598228088425,0.0342465423586205
4.512885586528749,2,0.06921980496360552,10,0.4920512820512819,38000,-104.36056048544935,0.02854521880511445
4.435016963709071,2,0.067915343380558435,10,0.5026987366012704,38000,-104.3605642697958,0.02869775126078038
4.291931886074612,2,0.06650122509353408,10,0.5161538461538461,38000,-104.36091504990692,0.02627117234033134
3.387325737565959,2,0.05202971990755396,10,0.6607692307692307,38000,-104.36119072909791,0.03866742024523074
3.6375242611812904,2,0.05550760994794539,10,0.6125641025641025,38000,-104.3612678643648,0.03619421825339975
3.5460588414038856,2,0.05415136771391588,10,0.6247627046462542,38000,-104.36135640895074,0.04598625277859991
3.491342430365421,2,0.05422088295176574,10,0.6366666666666666,38000,-104.36163798119614,0.04262417003290889
3.3315999320995826,2,0.05263172379313978,10,0.6671845505592316,38000,-104.36172536272171,0.02643627188455153
3.23416587068893,2,0.05076888654652074,10,0.6848717948717948,38000,-104.36216912492314,0.02955809746823948
4.318909010814524,2,0.06617966227887669,10,0.5161538461538461,38000,-104.36225652986784,0.01948582241438277
3.4989798099001703,2,0.05375730577894601,10,0.6366666666666666,38000,-104.36235830190618,0.02720796106277859
4.302307884971755,2,0.0667258164223893,10,0.5161538461538461,38000,-104.36278394074743,0.04815210227875747
3.607664596987105,2,0.05768811628604316,10,0.6125641025641025,38000,-104.36366131360498,0.03797364058666173
4.5169426206051835,2,0.07051204106562077,10,0.4920512820512819,38000,-104.36519409767556,0.02812456826777309
3.3669497396496864,2,0.05221772561792699,10,0.6607692307692307,38000,-104.3657423314918,0.02805770135427085
3.961241369795899,2,0.05992832736272879,10,0.5605025656416808,38000,-104.36581005689432,0.02251984223406667
4.289320262678844,2,0.06694723166939713,10,0.5161538461538461,38000,-104.36596267314992,0.04159744184593007
3.951031007283564,2,0.0611544120264688,10,0.5643589743589743,38000,-104.3662607458454,0.02557110918475227
3.617034269364737,2,0.05552106836934314,10,0.6125641025641025,38000,-104.36654099247488,0.03615154389650203
3.364518769799247,2,0.05264594286123056,10,0.6607692307692307,38000,-104.36739227752898,0.02302135371579074
3.430859133316007,2,0.05313517848690725,10,0.6454674989875551,38000,-104.36757499464862,0.01475506982539127
4.515179738080746,2,0.07099776637827222,10,0.4892626198931879,38000,-104.36780114593948,0.0370665190100222
4.7493942257741315,2,0.07290024902781794,10,0.46590997738522755,38000,-104.36815238538384,0.03110637803245596
3.838070390154249,2,0.0589149240580485,10,0.5809059614961932,38000,-104.36827921318516,0.04309837235297482
3.944840776197956,2,0.06124845990016119,10,0.5643589743589743,38000,-104.36856670213396,0.02968854204146641
3.757145647211101,2,0.0574660312129123,10,0.591040458406865,38000,-104.3686876445881,0.03984049784918783
3.3479931928299873,2,0.05253195048726731,10,0.6607692307692307,38000,-104.36884659159112,0.03264823772010967
3.344602691434442,2,0.0526198209209035,10,0.6607692307692307,38000,-104.36887280893568,0.02316492595457614
3.6332346936612816,2,0.05743965017281903,10,0.6125641025641025,38000,-104.36974299748164,0.02346129733342486
4.317718420787517,2,0.06574953643928898,10,0.5161538461538461,38000,-104.36978441183678,0.03407496304765094
3.931384911003733,2,0.06150760146093534,10,0.5651541041611956,38000,-104.37000432761737,0.04266760081736893
3.147219860601129,2,0.04787692076794697,10,0.7089743589743589,38000,-104.37023202132572,0.02131239449747575
3.614119640415302,2,0.05747294904487135,10,0.61239493620075,38000,-104.3704945891028,0.027708490239952092
3.387065587061733,2,0.05231670938468294,10,0.6565295251967416,38000,-104.3713199431095,0.02963495977280918
4.500297088712548,2,0.07070662922761776,10,0.4920512820512819,38000,-104.37147943798804,0.02359747727623424
3.470033527512829,2,0.05313123795162765,10,0.6431756047658735,38000,-104.37265639371154,0.01760052700846179
4.512447408263233,2,0.06931803829247862,10,0.4920512820512819,38000,-104.37270692350928,0.0375917947914571
3.4873732807541344,2,0.0537050053379211,10,0.6366666666666666,38000,-104.37341669195378,0.02256429411036574
3.127296575344041,2,0.04853972990551187,10,0.7114676646956218,38000,-104.37368521375072,0.02162570326872221
4.327973937013042,2,0.06673161792297608,10,0.5140951976666515,38000,-104.37381966462252,0.03561012199006175
3.1265098107111577,2,0.04865855787765041,10,0.7089743589743589,38000,-104.3744006064189,0.03100327229228853
4.2480386514984545,2,0.06575049596652631,10,0.5250164100067352,38000,-104.37513757594124,0.03069563728686358
4.567261362883092,2,0.06988430758482536,10,0.48741992313455207,38000,-104.3753862501009,0.03049512873306254
3.3479797801834756,2,0.0518568281849945,10,0.6650674730603312,38000,-104.37550096393991,0.05433367084812833
4.785026651010046,2,0.07173248236956335,10,0.46794871794871784,38000,-104.37571676853554,0.04268609669496344
3.569869505458344,2,0.0567127540009676,10,0.6201138177568813,38000,-104.37585434840126,0.02462993449664671
4.128617551039761,2,0.06372067143290593,10,0.5412794968724665,38000,-104.37604342646614,0.03851837531763048
3.7575453876556657,2,0.06070240109515306,10,0.5884615384615384,38000,-104.37630156693643,0.03026016958809825
4.260665800585533,2,0.06677525395057003,10,0.5196204884824973,38000,-104.37643292394807,0.02745006105023796
4.752876655369107,2,0.07239815693042596,10,0.46794871794871784,38000,-104.37780132687902,0.02584708207662791
4.07550911044366,2,0.06471748676232235,10,0.5402564102564102,38000,-104.37780800836828,0.0478748376791057
3.2384843410026334,2,0.04993768958471775,10,0.6848717948717948,38000,-104.37780946427048,0.03777057476318079
3.4224000404558783,2,0.054446049678035,10,0.6469277286774932,38000,-104.3781470029882,0.02453772373065499
3.788432223318453,2,0.05930580869177976,10,0.5884615384615384,38000,-104.37906405303568,0.02162864152071659
4.115227568160638,2,0.06274685076701446,10,0.5402564102564102,38000,-104.37918167410412,0.03701238407060076
4.208358432790178,2,0.0649694422206792,10,0.528427502313081,38000,-104.37947170313316,0.04758531674929777
3.8793041600368463,2,0.06002572423204681,10,0.5714688137820756,38000,-104.37985837600364,0.04255473146313641
3.615953700525542,2,0.0564253165165769,10,0.6125641025641025,38000,-104.37992858123664,0.04092729713252019
3.761884810357458,2,0.05753615248408941,10,0.5884615384615384,38000,-104.38005826997652,0.03510850897390931
3.021939312221388,2,0.04781576963606668,10,0.733076923076923,38000,-104.3804793100227,0.04357846145259717
4.96592938783769,2,0.07659910178344691,10,0.4481325016512616,38000,-104.38114699049258,0.0363838814317306
4.173350492590902,2,0.06499887359088471,10,0.5347485320949777,38000,-104.38121797075064,0.03452488468282341
3.932776827101559,2,0.06198364139393644,10,0.5643589743589743,38000,-104.3814146390825,0.04053220914946617
3.685798707654557,2,0.05661770612413047,10,0.6025227292511898,38000,-104.3815130754408,0.03314949508393568
4.5249980653809105,2,0.07059722572578832,10,0.4920512820512819,38000,-104.3817430091664,0.0449625839118945
4.842341256296032,2,0.07446113326306515,10,0.4590706799117241,38000,-104.38182539981136,0.02759724323123929
3.793300903069887,2,0.05742525196086378,10,0.5884615384615384,38000,-104.3818604235079,0.02701388626788376
4.979299968725449,2,0.07809091238082749,10,0.4438461538461537,38000,-104.38187464100344,0.01924901955794614
3.772231206754494,2,0.05791608519164232,10,0.5884615384615384,38000,-104.3821296375792,0.04216509036823148
3.768033534545427,2,0.05841467329241905,10,0.5884615384615384,38000,-104.382842493479,0.03461326814670038
3.213362783263381,2,0.05206475658796709,10,0.6858381182537782,38000,-104.38293131221988,0.02809687418701367
3.240546135468783,2,0.04961850884381154,10,0.6848717948717948,38000,-104.38352853803823,0.02054954962588888
3.4776343842136894,2,0.05573447583019302,10,0.6366666666666666,38000,-104.3840431502719,0.02879884889008919
3.103996213128452,2,0.04796561003040606,10,0.7162573526570133,38000,-104.3841795150174,0.03032625710886037
3.0284583097712323,2,0.04770866532539275,10,0.733076923076923,38000,-104.38467892319626,0.02583843007840502
4.122841723754713,2,0.06199245127237555,10,0.5402564102564102,38000,-104.384756505273,0.03464869824808642
3.4961850929417864,2,0.05433403362606637,10,0.6390243661520948,38000,-104.38496625620223,0.03230815200536571
3.784312180783171,2,0.057781062309995,10,0.5884615384615384,38000,-104.38520437745863,0.03004648305309764
4.670294333669393,2,0.07114711801113908,10,0.4782945440668456,38000,-104.3852956853076,0.03472044156598324
3.9202712263544424,2,0.05935929005850581,10,0.5716258307746744,38000,-104.38548542059922,0.03180824125385427
3.937892817376037,2,0.06214975883287997,10,0.5643589743589743,38000,-104.38605300849844,0.03173028583704203
4.293505401617788,2,0.06657556627728486,10,0.5161538461538461,38000,-104.38684512230476,0.04656420191440739
3.365595025552519,2,0.05126460680494363,10,0.6615777257170057,38000,-104.38744915889662,0.03248753531313021
4.677393895629759,2,0.07180807095073123,10,0.4759233523493164,38000,-104.38752965315918,0.03693653701200105
3.3787067538141327,2,0.05260723642907681,10,0.6607692307692307,38000,-104.3882858891212,0.02271825224243254
4.350828011948627,2,0.06656750876031965,10,0.5115132089592153,38000,-104.3883841426293,0.02408456654578339
3.2020929705887493,2,0.04930163101977442,10,0.6947125590689187,38000,-104.38853769152146,0.02653262445185834
3.2303071250253756,2,0.05125059852743178,10,0.6848717948717948,38000,-104.38888576361605,0.02826770588969525
3.0358442384292723,2,0.04680947911191285,10,0.733076923076923,38000,-104.38921209634346,0.02259192267639598
3.126510884781353,2,0.04788322686618197,10,0.7089743589743589,38000,-104.38947929821671,0.03423203205307648
4.504082124312088,2,0.06858059349682336,10,0.4972773384030667,38000,-104.38999087063598,0.03499308162601375
4.320756317327042,2,0.06528678053751502,10,0.5161538461538461,38000,-104.39041353213696,0.03799315505759486
3.3702159673224403,2,0.05301087479837819,10,0.6607692307692307,38000,-104.39042058227692,0.03256431290773875
3.5354285985159,2,0.05596752857549689,10,0.6272067168613671,38000,-104.39052779954298,0.03696167279436795
4.8013331874146115,2,0.07442752536296955,10,0.4634325521137308,38000,-104.39108080878172,0.03314287422573495
3.875897732017043,2,0.05820143654793603,10,0.5795679555093461,38000,-104.39108349383456,0.046723268570106
4.011198395591363,2,0.06291485176038492,10,0.5510807124281094,38000,-104.39134787764064,0.0248296280883021
3.279250750266277,2,0.05190569233854001,10,0.6751429893448322,38000,-104.39162914408853,0.02935250537705789
3.7588985280597784,2,0.0593011622168574,10,0.5884615384615384,38000,-104.39190040706448,0.026703609829742
4.515466715496062,2,0.0690299289324993,10,0.4920512820512819,38000,-104.39236174391932,0.03255528776169841
3.1332642085718283,2,0.04906141470012498,10,0.7089743589743589,38000,-104.39308863394892,0.04187252878768732
3.4914988363819006,2,0.05370825566175308,10,0.6366666666666666,38000,-104.39353415927452,0.02341240339795038
4.120977947282655,2,0.06303629221641928,10,0.5397086250577502,38000,-104.39429211172704,0.01994014884907807
3.346566825430895,2,0.05244309761547815,10,0.6607692307692307,38000,-104.394328816513,0.0257059999878407
4.119063446412298,2,0.06382505078329583,10,0.5402564102564102,38000,-104.39470086751555,0.03916144154229301
4.428901573213189,2,0.07063889774612153,10,0.5007730561189776,38000,-104.39521745125816,0.02950014906338183
3.472591369315291,2,0.05510818185979124,10,0.6366666666666666,38000,-104.39559796367028,0.02351266438736849
3.0289374171665626,2,0.04578636779184279,10,0.733076923076923,38000,-104.3964370001391,0.03214172223629853
4.123208459337372,2,0.06353194335285202,10,0.5402564102564102,38000,-104.39647795220266,0.04281756936081389
4.734995158695879,2,0.073790223987403,10,0.46794871794871784,38000,-104.3965511697878,0.03476139890037381
3.541795432273523,2,0.05416349680053381,10,0.6294267005389806,38000,-104.39668509159884,0.03902790997094017
3.159256885009119,2,0.04927879712008036,10,0.699936358083097,38000,-104.39681854829767,0.02301896915297711
4.063374622264138,2,0.06399556918594455,10,0.5467981147900407,38000,-104.39693184387636,0.02310249952723281
3.246054733338445,2,0.05051215790305412,10,0.6848717948717948,38000,-104.39704262108052,0.02765827756172618
3.254638079262022,2,0.05055986246847793,10,0.6848717948717948,38000,-104.39726194555314,0.03153538985390233
3.6203931125819384,2,0.05501136948726066,10,0.6125641025641025,38000,-104.39811143025624,0.03436497840393701
3.239188941646471,2,0.05074223017761856,10,0.6848717948717948,38000,-104.39820436363748,0.03036748169253038
4.1158663459733935,2,0.06231646691130411,10,0.5402564102564102,38000,-104.39848971520126,0.03890841686892379
3.1608196701216302,2,0.04851991666406256,10,0.7010181338658165,38000,-104.39883677880036,0.03144786032942577
3.4939257954847593,2,0.05360600081645008,10,0.6366666666666666,38000,-104.39898665333494,0.02723478493339309
3.149502712149778,2,0.04808303056011262,10,0.7089743589743589,38000,-104.39936296641206,0.0177649675069935
4.863031786565612,2,0.07498225052623145,10,0.4568825332210986,38000,-104.40010476139062,0.0355263050792067
3.1438126374918864,2,0.04883928596001716,10,0.7089743589743589,38000,-104.40160994285904,0.0293093511265084
2.927854390039026,2,0.04544401536226068,10,0.7571794871794871,38000,-104.40240944103846,0.03380887578346689
4.620504646795812,2,0.06977583499483224,10,0.48487271506099927,38000,-104.40269077847292,0.0266914070862147
4.52098912401038,2,0.06902782372555184,10,0.4920512820512819,38000,-104.40298932690958,0.03233000137782475
3.373401313286721,2,0.0505826791245768,10,0.6607692307692307,38000,-104.40392107205908,0.03308458005596701
3.33998807049276,2,0.05341541393226335,10,0.6607692307692307,38000,-104.40443594152116,0.03173314896329964
3.1167004914512604,2,0.04845718794207702,10,0.7089743589743589,38000,-104.40456614166656,0.0528311512797537
4.7031061978583555,2,0.07362005673905408,10,0.4732755218448445,38000,-104.40476146819688,0.03834846159352634
4.19063405576802,2,0.06549390920105794,10,0.5325183253290305,38000,-104.4048786955828,0.03735889571512141
4.114780140575075,2,0.06340758741625305,10,0.5402564102564102,38000,-104.40582272189135,0.03362044270074504
2.9359254029904576,2,0.04627669086186801,10,0.7571794871794871,38000,-104.40589814647582,0.04249699245561484
4.777588519949591,2,0.0726450840035369,10,0.46794871794871784,38000,-104.40593419962616,0.03265894466563196
3.5447546879036236,2,0.05387692683066099,10,0.6269508235563499,38000,-104.40599804747312,0.04120070409806618
4.640571927813087,2,0.07121038129292367,10,0.48205859220007025,38000,-104.40633808543144,0.02941189148538492
3.2937716194625324,2,0.05161892888641239,10,0.6728771092204351,38000,-104.40657654583948,0.03117999988953727
4.4987543041222215,2,0.06992671204508316,10,0.4920512820512819,38000,-104.40666276974596,0.04135329247671284
3.9598837779967537,2,0.06049447640801141,10,0.5643589743589743,38000,-104.40679264275695,0.03259728038324316
2.8663035544759015,2,0.04412301544357656,10,0.778644029503605,38000,-104.40706548525208,0.02905969535869453
3.1234965144170816,2,0.04926235852636134,10,0.7089743589743589,38000,-104.4070938407232,0.02574303168812984
4.7634342166473305,2,0.07211888636078642,10,0.46794871794871784,38000,-104.40821166109224,0.03801543259885973
3.903141106184712,2,0.06148446334512548,10,0.5643589743589743,38000,-104.40850431244355,0.02839556920533661
3.955939974124545,2,0.06069233968724645,10,0.5643589743589743,38000,-104.4092502068101,0.02515834339957588
3.3573374424434426,2,0.05159308022636551,10,0.6607692307692307,38000,-104.40967429185426,0.02810307329495822
3.259534218188215,2,0.05052546445827819,10,0.6851864733502918,38000,-104.40998210666012,0.02670710044612605
5.09619670857628,2,0.07820626927763888,10,0.4346398318136332,38000,-104.41013007200982,0.03013338703671504
4.268474758666905,2,0.06660569511876949,10,0.5214983406696377,38000,-104.41056572663469,0.03419056533133308
3.446215695347726,2,0.05356711150023763,10,0.6457638500474162,38000,-104.41070815141998,0.04316095368685144
5.011665124026423,2,0.07659910178344691,10,0.44408462088401046,38000,-104.4112868709878,0.03351471388170839
3.165744544350309,2,0.04773933341971916,10,0.7089743589743589,38000,-104.41131976581316,0.03396231680995081
4.353282222841277,2,0.06729815955615075,10,0.5082147988939627,38000,-104.4122383514571,0.04077594192725484
3.224165637044337,2,0.05147924437713791,10,0.6848717948717948,38000,-104.41237397952906,0.02866744395726985
3.2531795240482597,2,0.04943139259620676,10,0.6848717948717948,38000,-104.41253102106435,0.03408387143246678
4.112650161573769,2,0.06314599284220183,10,0.5402564102564102,38000,-104.41275754529522,0.02973565682948328
3.4485295977663406,2,0.05460409743178558,10,0.6412453472972344,38000,-104.41365395734807,0.03672074944027537
3.708554830906138,2,0.05669001187943627,10,0.6029496817404946,38000,-104.4139802871531,0.02885041321135995
3.0225167149248535,2,0.04744982241227147,10,0.733076923076923,38000,-104.4142873617861,0.03379839556796796
3.3356804773743725,2,0.05257183705176101,10,0.6646846984150321,38000,-104.41474310524096,0.02740093090359803
3.878315320389309,2,0.06243467077871861,10,0.5691796947768601,38000,-104.41499603192088,0.01947657312325604
3.0345516605615575,2,0.04875144283758447,10,0.7280316215178386,38000,-104.4150337392496,0.02103548306365434
4.738132854089363,2,0.07214327995438938,10,0.46794871794871784,38000,-104.4150945897695,0.04276243349494554
3.4407237837219418,2,0.05456783720435866,10,0.646874709769896,38000,-104.41539937779736,0.02889473121034108
4.614944528352556,2,0.0724077985648073,10,0.48195039694924224,38000,-104.41603176810138,0.03274723295079406
2.754718927434197,2,0.04271600289419824,10,0.8053846153846154,38000,-104.41617351482256,0.0312694103871879
3.038223292248259,2,0.04763858015890181,10,0.733076923076923,38000,-104.41628637333508,0.03486571836766264
3.7665385791547537,2,0.06081719538407129,10,0.5884615384615384,38000,-104.41641452416567,0.04590054804052664
4.997814781066668,2,0.07731838476498291,10,0.4438461538461537,38000,-104.41653714206043,0.02731487044637291
2.8611908272972104,2,0.04463678428200982,10,0.7790979252505926,38000,-104.41675163268424,0.03407896053045625
5.111697554980681,2,0.07820626927763888,10,0.4355313042963985,38000,-104.41704899528504,0.02910033816079825
2.8285958042545807,2,0.04469874845237489,10,0.7804957797008149,38000,-104.4172963249148,0.03055952014657379
4.051688447827546,2,0.06218007415172095,10,0.5533788323873099,38000,-104.41811140982072,0.03304984358441069
4.547766754969463,2,0.0694670839860371,10,0.4920512820512819,38000,-104.41833162397512,0.03103571307682506
3.036574747021059,2,0.04625626541837042,10,0.733076923076923,38000,-104.41884838086864,0.02823287042055877
3.243178621322141,2,0.05063249066374258,10,0.6848717948717948,38000,-104.41956562654936,0.02523639243127441
4.483672826737856,2,0.06710001571479524,10,0.4952519560922961,38000,-104.41960422427896,0.03770266147015682
2.9144255730042437,2,0.04627681340691466,10,0.7598051341400108,38000,-104.4197806295793,0.03010956720395202
3.9678481413637856,2,0.06015666118938104,10,0.5611462667604151,38000,-104.42071873723778,0.03679656311991793
3.4188674506003824,2,0.05282181691971835,10,0.6481440975771912,38000,-104.42207393534268,0.02911367136924035
3.1553027475761417,2,0.04972543452452775,10,0.7053879142869496,38000,-104.42292484300528,0.03597409387234697
4.553584878820914,2,0.06806488568484836,10,0.4923034919731033,38000,-104.423128371879,0.02849637644284076
2.9397402026764947,2,0.04512388939457965,10,0.7571794871794871,38000,-104.42446587493788,0.02479411182918129
3.61942768218227,2,0.05732445091205345,10,0.6125641025641025,38000,-104.42481028271092,0.03566101139794476
4.749109916269949,2,0.0741884255229657,10,0.46794871794871784,38000,-104.42524336107284,0.03908510938686055
4.933264492340708,2,0.07439441334030132,10,0.4542887648289571,38000,-104.42576106390632,0.03277997299308341
3.909159588739102,2,0.06343363116386708,10,0.5643589743589743,38000,-104.42697498811856,0.01959741708337871
4.704401564533668,2,0.07483083375265923,10,0.46794871794871784,38000,-104.42709971970255,0.02110293289561771
4.453063403777426,2,0.06882834695794997,10,0.5009078334381116,38000,-104.42737445979984,0.02423446412904222
2.9068004235967435,2,0.04434147742590335,10,0.7662509827010563,38000,-104.42771580353492,0.03297252697958021
