Beta,Sigma,Gamma,Rho,k,Eta,N,loglik,loglik.se
4.3154306246896565,55.962984609245645,2,0.05313554659770394,9.999999999999984,0.5473939393939417,37999.99999999995,-104.22494246702736,0.04288160682634343
4.935827969277014,13.484618363312627,2,0.05758508312130298,10.000000000000009,0.4863369411426698,37999.99999999998,-104.2256596910777,0.01950684191914379
12.24879676599523,12.478519484032002,2,0.1476137358700647,9.99999999999999,0.1927171717171814,37999.99999999999,-104.22689273774256,0.03418016469354191
4.575590866935271,15.231302351000725,2,0.05576764202314915,9.999999999999996,0.5186363636363632,38000,-104.2274514877788,0.03531775332354155
4.473395401074989,53.67764743696451,2,0.05523736999178651,9.999999999999991,0.5282222222222233,37999.99999999998,-104.228686657477,0.02916156500742988
19.415316001195563,1.681524046724716,0.7327569861284897,0.19999999999999013,10.000000000000048,0.07888644132528672,37999.99999999981,-104.22877942932676,0.02860189400252765
23.909162199670448,2.97086256171775,2.800000000000186,0.1999999999999888,10.000000000000009,0.13694121909989038,37999.99999999999,-104.22893546004038,0.036358766487168445
4.820425254255009,9.071400999736552,2,0.05572355530169877,9.999999999999991,0.49463977873156384,38000.00000000003,-104.22906596189064,0.02914452201572612
14.794931660183515,109.72641379119092,0.7999999999999597,0.19999999999998994,10.000000000000039,0.09121266848534264,37999.99999999992,-104.2295711287312,0.026851302682829148
10.625465405634449,483.37073032916715,2,0.13112907390607675,9.999999999999998,0.2214747474747471,37999.999999999985,-104.23007995940974,0.03193911456193091
4.8922088372059225,14.036059200475693,2,0.05946875757203813,10.000000000000009,0.4847405286072825,38000,-104.23224873098609,0.04528228759902948
4.438901510598983,28.759932762999053,2,0.05430971608819678,9.999999999999991,0.5282222222222233,37999.99999999999,-104.23229927917308,0.01354622908354735
4.576514324254675,56.340592150240134,2,0.05475387088580578,9.99999999999999,0.5165592538454161,37999.9999999999,-104.23263006715418,0.01818312387760139
14.72753807878513,29.102680682642806,1.5000000000000016,0.199999999999989,10.000000000000018,0.13071407383039294,37999.999999999956,-104.2328339684231,0.03522148021263183
4.562503442486924,21.75503157005707,2,0.05574277902932367,10.000000000000002,0.5186363636363632,38000,-104.23289802384583,0.0365331770717927
14.85531886980091,680.0794921046617,0.7999999999999591,0.19999999999998977,10.000000000000046,0.09158247884215064,37999.999999999876,-104.23291158513062,0.02921051060944967
15.040524919121756,40.829551633189375,1.5000000000000009,0.1999999999999892,10.000000000000018,0.12879775176010813,37999.99999999995,-104.23328809019095,0.03197207723033281
4.412793398510971,81.62841194368151,2,0.05496555782488394,9.999999999999972,0.5316144600928773,37999.99999999984,-104.23529047403274,0.02905324060718937
14.455396173680988,98.13949198763461,0.7999999999999602,0.19999999999999005,10.000000000000055,0.0937977768077754,37999.99999999984,-104.235630389526,0.04005601178427494
15.23639804932632,74.90193963211806,1.5000000000000002,0.199999999999989,10.000000000000009,0.12756330966468252,37999.99999999997,-104.23726071785728,0.026012172516142105
15.178758370997242,261.20309925598355,1.5000000000000007,0.19999999999998894,10.000000000000014,0.12813270519736586,37999.99999999995,-104.2372658407979,0.03278881369517667
90.65310013297412,0.9735090493524354,2,0.48157241224130665,10.000000000000034,0.03663886501304946,37999.99999999992,-104.23742859298008,0.04423651486563315
14.811233491020843,37.84317503569309,0.79999999999996,0.19999999999999,10.000000000000057,0.09163603738820637,37999.99999999991,-104.23768217907954,0.022642770418560776
4.389073063854162,23.37853188297497,2,0.05432828380522369,9.999999999999998,0.5378080808080785,37999.999999999935,-104.23789959193944,0.03110444422482096
4.421197630043734,570.566998266965,2,0.0537997263047857,10.000000000000057,0.5335923982230573,38000.0000000002,-104.23798539902212,0.05083648270111435
4.285734871292471,93.58651252463262,2,0.05440465040774805,9.999999999999996,0.5473939393939418,38000.000000000015,-104.2381451610522,0.03462748740198441
87.38359101703055,1.0609846655370427,2,0.5006397094464176,9.99999999999998,0.03684014788046317,37999.99999999993,-104.23815985175236,0.03930137369412977
4.499101854033855,12.589155940238712,2,0.05390195137535015,10.000000000000009,0.5282222222222233,37999.999999999985,-104.23827407159293,0.03224085574293641
15.152794057700504,368.67836014622566,1.5000000000000016,0.19999999999998905,10.000000000000016,0.12778846172931435,37999.999999999956,-104.23841325158638,0.027892509668902384
88.97181228878796,0.8477512303308394,2,0.4236837380587618,10,0.03934343434343631,37999.99999999998,-104.2388370343685,0.04101210672728603
14.593678713578276,877.8015422107023,0.79999999999996,0.19999999999999,10.00000000000005,0.09280508671133836,37999.999999999854,-104.23884266062298,0.029830916384043348
4.30587079973097,29.925943955754963,2,0.05281019418465037,10.000000000000004,0.5473939393939419,38000.00000000001,-104.23937468036924,0.02515129701901728
83.43353367807632,0.9797480125715312,2,0.45338217310497314,10.000000000000002,0.03934343434344199,37999.999999999985,-104.23948128836166,0.04075402254094688
11.013411211643731,57.99503352725019,2,0.1372094983424885,9.999999999999998,0.21188888888888585,37999.99999999999,-104.23988589033898,0.04029899285069499
15.09364861453596,162.9318875741093,0.7999999999999595,0.19999999999998988,10.000000000000039,0.09065521962869783,37999.99999999989,-104.24053433660616,0.027555851216581034
4.966154465011708,7.792437348251278,2,0.0564309243190688,10.000000000000002,0.4881640927780834,38000.00000000001,-104.2405482111964,0.03335410040118482
18.649656445917454,4.92966740857577,2.099999999999917,0.1999999999999889,10.000000000000007,0.1366081808197662,37999.999999999956,-104.24159770005583,0.04264056912018855
24.21802494119014,2.8430434768762534,2.899999999999886,0.19999999999998908,10.000000000000016,0.1382445924101619,37999.99999999996,-104.24165392233519,0.020668985402395625
4.65779588180596,19.503734845714035,2,0.0581625735201934,10,0.5096115426817784,37999.99999999997,-104.24237500433888,0.02463242058305178
23.52343314268294,1.2496808934760804,0.8620064821624227,0.19999999999999,10.000000000000046,0.07852601547731902,37999.99999999988,-104.24276400885329,0.0315975615643566
83.14652760933832,1.1350853032343753,2,0.4819606060489534,10.000000000000018,0.0377787383458946,38000.00000000014,-104.2431248471577,0.04462138836492843
10.54216177839465,125.44202743493416,2,0.1309866663913365,10.000000000000009,0.22147474747474705,38000.00000000002,-104.24374089077664,0.03718761819607411
15.442630141451916,47.08099993257832,1.5000000000000009,0.19999999999998902,10.000000000000016,0.12542310214652377,37999.999999999956,-104.24423593103076,0.05469855642211458
4.375008085312221,64.62300958992641,2,0.05341062057743273,10.000000000000004,0.5388736047190168,38000.00000000005,-104.24436241699422,0.04171411737839174
7.671410613429639,3.1986133276369104,2,0.07005521729378844,10,0.3365050505050486,37999.99999999999,-104.24460349650614,0.03442272589682611
4.767174823993782,16.773308762845243,2,0.05876644970631459,10.000000000000002,0.4971045354641633,38000.000000000015,-104.24531999415788,0.04402854123969661
14.642733627720318,114.25574253847492,0.7999999999999612,0.1999999999999903,10.000000000000055,0.09134850494752236,37999.99999999986,-104.24612534078688,0.044027921333308344
4.323902278166898,45.74533235044891,2,0.0537507123923127,10,0.5473939393939418,38000,-104.24614280258062,0.03351969745617707
4.908336151836359,9.688134479768465,2,0.0569674564373715,10,0.4898787878787881,37999.99999999999,-104.24649325244708,0.04224488540278394
4.4821147507857155,61.2662857290431,2,0.05512319522898535,10.000000000000014,0.5282222222222233,38000.000000000015,-104.24667374824844,0.02366643912770956
4.499484878070911,22.613435580022863,2,0.05376018601591676,9.999999999999996,0.5282222222222233,38000,-104.24727328683794,0.03132812610968619
14.731154453654211,92.27521571584353,0.7999999999999604,0.1999999999999901,10.000000000000057,0.09220104690100984,37999.999999999876,-104.24797867908796,0.04122444466786578
58.14462002339248,2.083781984605204,33.195543397681185,0.1999999999999891,10.00000000000002,0.15736794035532786,37999.99999999995,-104.247982751647,0.02500225447988517
4.439094687022225,18.91255317901243,2,0.05430971608820353,10.000000000000009,0.5301717855621041,38000.00000000008,-104.24803556688572,0.02410312233533976
15.2078638575893,64.11872626304172,1.5000000000000013,0.19999999999998902,10.000000000000021,0.1264527546334409,37999.999999999956,-104.24803853683377,0.034432835148774134
4.3473638470718985,88.14315678447123,2,0.05384105880302473,10.000000000000009,0.5378080808080786,38000.00000000003,-104.248115126964,0.02489850033447432
17.023644777363447,6.130873917756262,2,0.18439147521749977,9.999999999999998,0.14478787878787508,37999.99999999999,-104.24815559174608,0.02202546507320475
15.22767432441085,226.2754960361602,1.5000000000000018,0.199999999999989,10.000000000000018,0.12853574208783344,37999.999999999956,-104.2482617061423,0.02919592422915078
5.563551100827099,6.864035868463637,2,0.06091100783231745,9.999999999999996,0.44194949494949176,38000,-104.24913871315788,0.04310704286493874
16.704681935701874,3.6609002306876537,0.7000000000000459,0.1999999999999903,10.000000000000052,0.08303750288708225,37999.99999999984,-104.24939833879495,0.03366563316468766
15.096156674606066,179.47783858088013,1.5000000000000002,0.19999999999998894,10.000000000000012,0.12779822727836657,37999.99999999997,-104.25061122853832,0.039136589441011053
14.400088802325367,149.61214145613883,0.7999999999999589,0.1999999999999897,10.000000000000046,0.09442152228646292,37999.999999999854,-104.25077540285281,0.04881171698864349
4.147046619162037,119.99231619547342,2,0.05162087768033031,9.999999999999996,0.5665656565656594,38000.000000000015,-104.2523021590253,0.03207298271178005
4.357378431156546,49.403341186947706,2,0.05431450825062123,9.999999999999991,0.5378080808080784,37999.99999999996,-104.2536446723958,0.02552944424123301
14.494999381550658,30.44837466302462,0.7999999999999595,0.19999999999998988,10.000000000000055,0.09301106783891736,37999.99999999987,-104.25384661431146,0.03888410046528327
14.663023578905873,752.739800879559,0.79999999999996,0.19999999999999,10.000000000000044,0.09222000479256447,37999.999999999854,-104.25387113621402,0.026330947678583305
15.520688476061473,33.765425990745875,1.5000000000000002,0.19999999999998913,10.000000000000014,0.12569528959223952,37999.99999999996,-104.2552548393636,0.019140828286143115
14.991723531204398,34.406697980411515,1.5000000000000013,0.199999999999989,10.000000000000018,0.12789198543609107,37999.999999999956,-104.25645514405427,0.03172963873773048
15.161409176201845,74.61270573171565,1.5000000000000009,0.19999999999998905,10.000000000000018,0.1273242217653823,37999.99999999994,-104.2583055329775,0.029522880266489433
15.73522981256598,252.7036761905178,1.500000000000001,0.199999999999989,10.00000000000002,0.12387869792554247,37999.99999999999,-104.25840770501227,0.04284017113999208
4.6497915602780315,13.070383579737497,2,0.0559502202282636,10.000000000000004,0.5130898830291936,38000.00000000003,-104.25864932105704,0.02737416164540269
4.7277757774817,11.372481212350344,2,0.05559063436911923,10.000000000000002,0.5050407482534031,37999.99999999999,-104.2593093171656,0.03215124323210967
4.311839978074404,32.82983975485503,2,0.052760993747027,9.999999999999996,0.5473939393939419,37999.99999999997,-104.25978453918432,0.02883079518763862
11.637485357489457,22.39578863170903,2,0.14191669397805065,10,0.20230303030301533,37999.999999999985,-104.2598012955926,0.02509354326469447
61.85460984648379,2.1196578577506155,34.60827408780932,0.19999999999998916,10.000000000000016,0.1518547537939378,37999.99999999995,-104.25986522369628,0.03188645044040066
15.363328342134995,101.20185560296618,1.5000000000000004,0.19999999999998908,10.00000000000002,0.12674186502029766,37999.999999999935,-104.25991561880399,0.03675035317106095
4.334216365889262,22.73873873375397,2,0.05448217574919037,9.999999999999996,0.5419537055968836,38000.000000000015,-104.26067676899918,0.0282140404445434
4.071144868552634,113.248486133561,2,0.05105215564019402,10.000000000000002,0.5761515151515155,38000.00000000005,-104.26181945124137,0.03302592224838881
21.982118943514383,1.3204364551454928,0.7422930753492104,0.19999999999999105,10.000000000000052,0.07612658257382496,37999.99999999984,-104.2619748911405,0.03178172099578177
4.200687272746153,268.62404275312787,2,0.05292078220548739,10.000000000000004,0.5569797979797976,38000,-104.26208556353258,0.03163779141490986
4.532605441978375,11.977144175179015,2,0.05402856792436544,9.999999999999998,0.5267783939267268,37999.99999999995,-104.26338346206065,0.04216681780480934
14.711018837300633,81.17966375110315,0.7999999999999601,0.19999999999999002,10.000000000000052,0.09219856014102988,37999.99999999982,-104.26352787700961,0.022015428534732748
24.34104529481606,2.620520241662884,2.8999999999998844,0.199999999999989,10.000000000000012,0.13878251257292445,37999.99999999996,-104.26399969779547,0.04326505335818906
18.428650447794123,4.720890547870766,2.0999999999999166,0.1999999999999889,10.000000000000012,0.13761217404531917,37999.99999999997,-104.26578340906087,0.026430151769154205
4.200288274018617,36.92029889411917,2,0.05263560981607908,9.999999999999998,0.5569797979797976,38000.000000000015,-104.26712514954438,0.02650321157611285
4.473492540898856,28.03593657987354,2,0.05350031111938021,10.000000000000009,0.5282222222222233,38000.000000000015,-104.2683115136988,0.03626997990831017
15.292050172133703,474.01316995041964,1.5000000000000016,0.19999999999998894,10.000000000000012,0.1280241760960822,37999.99999999998,-104.26859946994162,0.034743215146857895
14.402245897926111,172.64965355751,0.7999999999999594,0.19999999999998985,10.000000000000052,0.09372506035365354,37999.999999999876,-104.26936123449734,0.04040078704152433
4.1005688615933,120.23689533796188,2,0.05064757640890649,9.999999999999996,0.5761515151515154,38000.00000000002,-104.27014513051924,0.02448474304281952
14.628580696878076,800.7639724958942,0.7999999999999596,0.1999999999999899,10.00000000000005,0.09239074355580548,37999.99999999992,-104.27022087084671,0.027983192353586095
58.05992790402931,2.0354196478418416,25.76723573314104,0.1999999999999893,10.00000000000002,0.1561951758708167,37999.999999999935,-104.27044716794188,0.03024744174170112
4.433648186272556,77.04221811314973,2,0.05605627827862771,10,0.5282222222222233,37999.999999999985,-104.2709676422556,0.04771033403832923
86.30953558622342,1.1172832955028238,2,0.5028417293519443,9.999999999999996,0.03663376622858472,37999.99999999988,-104.27099641183312,0.02419341366506536
15.527237099109124,175.0869344293269,1.5000000000000013,0.199999999999989,10.000000000000012,0.1259639195414545,37999.99999999995,-104.27118716119675,0.0348994655065532
12.956802257626888,12.164317195924433,2,0.15501391287961386,10.000000000000002,0.18313131313131575,38000.000000000015,-104.27177966825629,0.02654961364270346
11.129986114980044,50.48132520771619,2,0.13681140159464458,9.999999999999998,0.21188888888888616,37999.99999999999,-104.2724189761735,0.02381690879877828
15.497990396581788,320.79275164867005,1.5,0.19999999999998894,10.000000000000012,0.12559986552570795,37999.999999999956,-104.27242996135433,0.03006930103125328
14.561034313041493,82.13162022715647,0.7999999999999602,0.19999999999999005,10.000000000000055,0.093627426010616,37999.999999999876,-104.27270374032194,0.03584993057578967
54.58424487319785,2.1245864866358906,16.538575303112182,0.19999999999998927,10.000000000000016,0.15513024240190146,37999.99999999995,-104.27299520648246,0.03576215038552038
26.32841240215976,2.6255230993770016,3.300000000000185,0.199999999999989,10.000000000000014,0.1401588512823923,37999.99999999997,-104.2731009077896,0.06369979464364439
15.156734884116597,121.05576734670534,1.5000000000000004,0.19999999999998905,10.000000000000016,0.12840641531449065,37999.99999999996,-104.27369429948341,0.02600791089144598
54.37938503411301,1.0898730086195938,3.899999999999659,0.19999999999998958,10.000000000000039,0.09432715563575474,37999.99999999991,-104.27469091188415,0.026765510130082968
14.35847694886155,220.11027873355673,0.7999999999999601,0.19999999999999002,10.000000000000059,0.0932585603672401,37999.99999999987,-104.27593263204339,0.04607248120026165
4.639125339677474,217.1536863508397,2,0.05499105510652267,10,0.5090505050505045,37999.999999999985,-104.27654783992956,0.037893338116091
84.78884460843523,1.109105982768604,2,0.49829773604794125,10.000000000000034,0.03748468895280139,38000.0000000001,-104.27777491417748,0.02954192390393724
15.745419630560413,492.21738968238117,1.5000000000000002,0.19999999999998896,10.000000000000016,0.12412375564882104,37999.99999999994,-104.27808045471652,0.036294549087418734
11.116874662939429,29.56957777907392,2,0.1357570524647435,9.999999999999996,0.21188888888888271,37999.99999999995,-104.27826181570823,0.03797798985210293
56.45192283111414,2.178849494100989,16.46364599894102,0.1999999999999891,10.000000000000014,0.15114095938879163,37999.99999999995,-104.27838017060871,0.02695949014592488
11.654652431435114,55.30514213626455,2,0.14611512782139943,9.999999999999998,0.20230303030301527,37999.999999999985,-104.27912255396384,0.03350214309810273
6.059281141936806,4.515372941282733,2,0.06225615809204322,9.999999999999991,0.4131919191919197,37999.999999999935,-104.27922010295732,0.03381290715792421
57.0530644487439,2.261750071594636,30.78981060434105,0.19999999999998905,10.000000000000016,0.15926379766533516,37999.99999999994,-104.27934288668104,0.02802238161022449
25.82734254448959,2.9207491791607554,3.3000000000001837,0.1999999999999889,10.000000000000014,0.14061441100392663,37999.99999999995,-104.27937979260675,0.024164227882158232
90.58605702331025,1.131993515828953,2,0.5073759601010461,9.999999999999998,0.03556039365131992,37999.999999999985,-104.280743564803,0.03819301566510794
4.023061661845936,306.1681387338506,2,0.04976374264997234,9.999999999999991,0.5857373737373721,37999.99999999998,-104.2830699416604,0.04283428885934128
4.556649288703155,14.612000795924788,2,0.05519058700553207,9.999999999999991,0.5186363636363632,38000,-104.28355634255225,0.0297069295168462
4.130718960284138,15.700590561593607,2,0.05058348457270983,10.00000000000001,0.5723531279637134,38000.00000000005,-104.28394266010356,0.03812674629102557
4.056299946197166,47.104707620083666,2,0.05051717626505399,9.999999999999996,0.5761515151515154,37999.99999999999,-104.28483588373238,0.02294245364822719
55.453726596686,2.2573526999234836,34.77527513509677,0.1999999999999891,10.000000000000016,0.16355557063026605,37999.99999999996,-104.2850569454681,0.0316786299011392
16.19446486984789,6.776519264848014,1.8000000000001746,0.19999999999998894,10.00000000000001,0.13737931216324678,37999.99999999997,-104.28606984286439,0.0346399867472518
4.1505654926757,50.61594368747111,2,0.05223209594995369,10,0.5665656565656595,37999.99999999999,-104.28728725774047,0.0351454626814133
4.138053617742482,192.10668310868,2,0.0528837209048859,9.999999999999996,0.5665656565656594,38000.00000000002,-104.28761375588849,0.02026364878719159
4.470505512886134,16.253792905483166,2,0.05400683537005032,10.000000000000004,0.531184015663262,38000.00000000001,-104.28802547297606,0.019445864924476
16.48999607594691,3.6741607987349,0.7000000000000466,0.19999999999999019,10.000000000000059,0.08346047469353539,37999.99999999985,-104.28822263032448,0.046926020753111024
57.115526827927255,2.058456324827447,22.701543297671748,0.1999999999999891,10.000000000000012,0.1577685829442522,37999.99999999995,-104.2884846905816,0.04211374253573932
4.142228240542279,34.087533230674346,2,0.05154814436866464,9.999999999999996,0.5692940514072664,38000.00000000001,-104.28870750151412,0.02326833171640572
4.322615348628989,43.73647591043388,2,0.0529466205015364,10,0.5473939393939419,38000.00000000002,-104.28879631057568,0.02009853833970727
13.75751880997809,11.50698786674593,2,0.16181881681009594,9.999999999999998,0.17354545454544815,38000.000000000015,-104.28987937302468,0.0316676400060378
54.289641022092155,2.2269060081809013,20.297719546288743,0.19999999999998908,10.000000000000012,0.1597847391963538,37999.99999999999,-104.2901870407901,0.03471355457550503
109.68332924732752,0.8070715762115386,2,0.502841729351944,10.000000000000004,0.03307400363792202,38000.00000000002,-104.29057353007416,0.03007675022495749
22.19256869931216,1.2034733025075333,0.7387629092913464,0.1999999999999902,10.000000000000052,0.07586625080853035,37999.9999999998,-104.29263813294035,0.04190357456047931
33.67715985771904,2.8639072075473755,2,0.2899950520571651,9.999999999999998,0.07768686868687352,37999.99999999999,-104.29272616868856,0.04837686970392067
4.998042417565087,7.456218082961583,2,0.05698790051970823,9.999999999999991,0.4835030903767644,38000.00000000003,-104.29328625239312,0.01542874192857193
56.74922902854079,1.0613636802487711,4,0.19999999999998963,10.000000000000044,0.09295780576712495,37999.99999999986,-104.29431240920496,0.03685272521411455
11.232807615431984,34.23745267353833,2,0.13351713499629547,10.000000000000009,0.2118888888888859,38000,-104.29499153806886,0.03382301049936123
14.725044907439488,44.268296202782885,0.79999999999996,0.19999999999999,10.000000000000046,0.09284784639881295,37999.99999999986,-104.29549593861512,0.025621424207055904
4.12914478199192,23.837054163966098,2,0.05184308274602701,10.000000000000004,0.5665656565656595,37999.99999999999,-104.2955647629873,0.03798904796289883
14.791904357328518,41.224205586546084,0.7999999999999602,0.19999999999999005,10.000000000000053,0.09182918217020902,37999.999999999854,-104.29689580764895,0.0380155221858487
11.656513870251416,282.9043771121031,2,0.14062834412057282,10.000000000000002,0.20230303030301527,38000,-104.29729062505574,0.03058197382637103
14.412845541903309,265.22246315866715,0.7999999999999592,0.1999999999999898,10.00000000000005,0.09308102550085934,37999.99999999987,-104.3001530504521,0.04218216563960561
4.349267165185652,49.053939161493,2,0.05410719843608204,10.000000000000009,0.5406857854740738,38000.000000000015,-104.30026296785968,0.02910332110427259
4.098502620670047,23.681365874275407,2,0.05017966418293616,10.000000000000004,0.5761515151515155,38000.00000000005,-104.30151650088844,0.03130003674679802
3.963699149895392,18.72122553479139,2,0.04909969902664841,9.999999999999998,0.5953232323232363,38000,-104.30167507560544,0.03202553304137354
52.69677501067374,2.160334005703998,16.068685288932397,0.19999999999998913,10.000000000000018,0.15795091070792894,37999.99999999997,-104.30176895021997,0.01732130970022404
17.084722624080314,8.749438728195107,1.699999999999827,0.19999999999998883,10.000000000000012,0.1270221426266627,37999.99999999996,-104.30313439915861,0.03549323309385558
3.7780300022726063,33.8240504040874,2,0.0463787550561868,9.999999999999996,0.6240808080808131,37999.99999999996,-104.30414583297936,0.04461289324507324
86.15262471018166,1.1549093760354583,2,0.4967923944052636,10.000000000000002,0.03650048772625931,37999.99999999999,-104.30459000910191,0.03380541985616344
3.9656687570635545,78.61636237437803,2,0.04967879546434559,10.000000000000002,0.5953232323232363,38000,-104.30489413264596,0.03548086674223925
4.253798493305904,64.06460213872538,2,0.05146940953424142,10.000000000000004,0.5569797979797977,38000.000000000015,-104.3059948931734,0.04277162574559549
25.536127406578366,2.815883254735353,3.100000000000287,0.19999999999998888,10.000000000000009,0.13784425815642085,37999.99999999995,-104.30606997716471,0.03297311415599763
14.051990853153743,511.74163890526546,0.7999999999999606,0.19999999999999016,10.000000000000057,0.09489125888174928,37999.999999999876,-104.30679736543276,0.0370364252941345
15.223953681294422,57.92774527114595,1.5999999999999117,0.19999999999998896,10.000000000000018,0.13339624996790964,37999.99999999996,-104.30729665493448,0.04776416648743289
83.56145471545645,1.1370189046265766,2,0.5001734969161563,9.99999999999999,0.03765144648872316,38000.00000000001,-104.30736466937168,0.05811492781314882
19.712060477707947,1.7182023489202127,0.7000000000000465,0.19999999999999013,10.000000000000046,0.07837180064438408,37999.99999999987,-104.30916189780746,0.04640499958638981
4.242987611720772,15.1088012055564,2,0.05172525306441122,9.999999999999991,0.5569797979797976,37999.99999999998,-104.30951524276917,0.0338675460029261
4.1418262598025075,20.622007031948215,2,0.050056087921355893,10.000000000000012,0.5732088946514138,38000.00000000005,-104.3100464265086,0.03295109524396187
4.702911689121609,10.51878681080261,2,0.05434570110964915,9.999999999999986,0.5090505050505046,38000.000000000015,-104.31047373364238,0.02734309195850068
4.140483551469014,79.7916789693818,2,0.05295212402617468,9.999999999999991,0.5665656565656594,37999.99999999998,-104.31083080101104,0.04271381782066653
4.178462539903427,37.77661071748011,2,0.05095888116819026,9.999999999999991,0.5665656565656594,37999.99999999998,-104.31139274014514,0.02179104254003765
3.9561939275602698,159.68776427394718,2,0.04946956750674863,9.999999999999991,0.595323232323236,37999.99999999995,-104.31200155468215,0.04092328651400682
3.886511604700081,54.179584693512275,2,0.04840442651168936,9.999999999999996,0.6049090909090851,38000.000000000015,-104.31210475507514,0.01711153103561493
4.1704346733365325,41.01038388506814,2,0.05313554659769715,10.000000000000009,0.564990338364306,38000.00000000003,-104.31212628914136,0.01740192874793914
4.101879439732852,27.254606660015195,2,0.05087992141214702,9.999999999999991,0.5761515151515153,37999.99999999998,-104.31308315046044,0.04483007082309089
57.3527641335022,2.2137929326376096,46.60645076200274,0.19999999999998905,10.000000000000014,0.16072513569784808,37999.99999999994,-104.31601840549084,0.02348907174671212
23.528353503387184,1.2354873361339749,0.7954325792057058,0.19999999999999063,10.000000000000048,0.07433936029835278,37999.999999999825,-104.31643062433557,0.03761119487961827
4.07085571685173,80.94753337952496,2,0.05072207830188122,10,0.5761515151515154,38000.000000000015,-104.31643430738244,0.04230981642172627
15.789522526368708,31.23807126838922,1.500000000000001,0.19999999999998908,10.000000000000018,0.12448310288456531,37999.99999999997,-104.31659492152691,0.0278451830579908
4.394932394970285,18.3501676540635,2,0.05545181728196607,9.99999999999999,0.5378080123626157,38000.00000000002,-104.3166494125306,0.02740119425710233
4.146845062483667,43.9864589914064,2,0.05136087083565939,10.000000000000004,0.5665656565656594,37999.999999999985,-104.31752400025628,0.03480016358789602
13.906833745858664,9.627625419455518,2,0.15379186632305417,10.000000000000004,0.1735454545454481,38000.00000000001,-104.3190448685454,0.05175482666698547
19.586534848316237,3.8023555117922867,2.300000000000187,0.19999999999998894,10.000000000000012,0.13990905472372184,37999.99999999996,-104.31959806977223,0.041587516856979784
13.881127125517766,9.871822419725506,2,0.16316656802072663,10.000000000000009,0.17354545454544792,38000,-104.32005749903476,0.04500039668195052
25.506263740592725,2.9589958630586812,3.300000000000186,0.19999999999998913,10.00000000000002,0.14257744205179798,37999.99999999998,-104.32011730440497,0.04153610028966076
4.2026924535997825,16.966672623122395,2,0.0502986198545823,10.000000000000009,0.5665656565656594,38000.00000000002,-104.32035232030748,0.03142594479503766
4.542185560897011,8.430377697607923,2,0.0524787508088146,10.000000000000009,0.5311748972216481,37999.999999999985,-104.32115386062571,0.02568049792025494
15.3503705896782,263.0617100220438,1.5000000000000004,0.19999999999998902,10.000000000000016,0.12738281151429842,37999.999999999956,-104.32143780929191,0.02560395020211998
104.99373518744078,0.8462411520123209,2,0.5128378684561652,10,0.03284389982126223,38000.00000000002,-104.32214389849769,0.03883776749108794
4.666282842018978,7.364724587988501,2,0.05302989244106281,9.999999999999991,0.5186363636363632,37999.99999999999,-104.32283852876664,0.03322362657738211
18.18684093122651,5.153398094350989,2.0999999999999166,0.19999999999998896,10.00000000000001,0.14003025700899097,37999.99999999996,-104.3233366495555,0.040102109411829935
4.197173562171572,16.14459331972377,2,0.0504108048385989,10.000000000000004,0.5665656565656594,38000.00000000002,-104.32446826585674,0.03213743197150599
109.45949171461643,0.8016883155771037,2,0.4819606060489538,9.999999999999998,0.03309802283071637,38000,-104.3260684878344,0.02956762236557293
4.078038868203425,22.540652176652717,2,0.05102404472839521,9.99999999999999,0.5745192909440549,37999.99999999999,-104.32651660666237,0.03131856811977313
29.412212473573355,2.4060281202804106,4,0.1999999999999889,10.000000000000009,0.14293700150454722,37999.99999999997,-104.32716597481887,0.030870817048368266
20.69093203749271,3.482747589542985,2.4000000000000155,0.19999999999998905,10.000000000000018,0.1394928166382918,37999.999999999956,-104.32776022615704,0.03957520958246752
14.911173656403507,43.33316089752843,0.7999999999999591,0.19999999999998977,10.00000000000005,0.09101694106865467,37999.9999999999,-104.32823738261023,0.023319663364995476
4.635795724423094,9.009040539963085,2,0.05457646774074168,10.000000000000002,0.5186363636363633,38000.00000000001,-104.32875595525095,0.03749601083868153
11.781251535288524,32.542947087384306,2,0.14112906563307168,10.000000000000009,0.2023030303030151,38000.00000000001,-104.32919998535162,0.0302373594713344
4.276648955201468,10.83654463325896,2,0.05060262034494624,10,0.5569797979797976,37999.99999999997,-104.3307806584859,0.02755527591588678
4.133170613879169,19.346459459934326,2,0.05055230679903779,10.000000000000004,0.5756954056416481,38000,-104.33112201501665,0.03321899448290084
3.9679492024146414,94.40745367361308,2,0.0484927454431828,9.999999999999991,0.5953232323232363,38000,-104.33116416846656,0.04199004904408991
15.197321984531207,184.54922860318857,1.5999999999999104,0.1999999999999888,10.000000000000009,0.13298196783707122,37999.99999999997,-104.33158467022179,0.024031504282025464
4.025362890019822,81.00953440831717,2,0.04950233048376576,9.999999999999991,0.585737373737372,37999.999999999935,-104.3318552801146,0.03129353327105216
3.830042448806643,88.29882946193888,2,0.04723327124686637,9.999999999999991,0.6144949494949461,37999.99999999998,-104.33215622949284,0.03669234902612325
3.8900081094293206,146.7808089088573,2,0.04823961575101201,9.999999999999996,0.6049090909090851,38000,-104.33245007657608,0.04224537315590054
4.001454411357121,76.94326763075787,2,0.05101531575389469,10.000000000000002,0.5857373737373721,37999.99999999999,-104.33247109640172,0.0466693235343775
